hrhhid2,gestfips,hefaminc,hwhhwgt,helaptop,hedesktp,hetablet,hemphone,heinhome
16011,13,7,5783.2033,2,2,2,1,1
15011,13,7,3693.576,2,2,2,1,2
15011,13,11,5929.0146,1,2,2,1,1
16011,13,8,3507.9893,2,2,1,1,1
15011,13,8,4908.1629,2,2,2,1,1
15011,13,14,4262.7979,1,2,2,1,1
15011,21,13,3023.9188,1,2,2,1,1
15011,21,15,3631.1058,1,2,1,1,1
15011,21,14,4271.6258,1,2,2,1,1
15011,21,15,2519.2872,1,2,2,1,1
16011,21,7,2697.9677,1,2,1,1,1
15011,21,16,3446.4395,2,2,2,2,1
16011,21,13,3573.8885,1,1,1,1,1
15011,21,13,4121.7563,2,2,2,2,2
15011,21,12,4634.7687,1,2,2,1,1
16011,21,14,3800.8827,1,2,1,1,1
16011,21,15,3686.7046,1,2,1,1,1
16011,21,7,2702.2643,2,2,2,2,2
16011,21,9,3267.1889,2,2,2,1,2
15012,21,16,3835.9883,1,1,1,1,1
15011,21,7,2566.0034,2,2,2,2,2
15011,21,6,2897.2399,2,1,1,1,1
15011,21,11,3474.9314,1,2,1,1,1
16011,21,15,3721.7351,2,2,2,1,1
16011,21,12,2787.7341,1,1,2,1,1
15011,21,16,3013.7176,2,1,2,1,1
16011,21,16,4966.1117,1,2,1,1,1
16011,21,14,4228.7143,1,1,2,1,1
15012,21,7,4176.4784,2,2,2,1,1
16011,21,14,4973.3909,1,1,2,1,1
16011,21,15,3609.167,1,1,2,1,1
16011,21,16,3316.4648,2,1,2,1,1
15011,21,6,3646.6541,2,2,2,1,1
16011,21,11,5220.9947,1,1,1,1,1
16011,21,3,4227.7238,1,2,1,2,2
15011,21,12,5959.9317,2,2,1,1,1
16011,21,6,3405.5923,2,2,2,2,2
16011,21,11,2445.9956,2,2,2,2,2
15011,21,5,4286.397,1,2,1,1,1
16011,21,6,4227.7238,2,2,2,1,1
16011,21,16,2802.2247,1,2,1,1,1
16011,22,15,2483.5344,1,2,1,1,1
16011,22,6,2714.2441,1,2,1,1,1
16011,22,12,1929.6101,1,2,1,1,1
16011,22,15,1600.8526,2,2,2,2,2
16011,22,15,1627.5751,1,2,2,1,1
16011,22,16,2663.2189,2,2,2,2,2
16011,22,13,2873.5043,2,2,2,1,2
16011,22,14,1626.0188,1,2,1,1,1
16011,22,6,1576.5612,2,2,2,1,1
16011,22,12,1522.2066,1,2,2,1,1
16011,22,12,1682.4672,1,2,2,1,1
16011,22,11,2226.0589,1,2,1,1,1
16011,22,16,1868.9644,1,1,2,1,1
15011,22,16,2518.9369,1,2,1,1,1
16011,22,13,2516.9176,1,2,1,1,1
16011,22,8,1733.2287,2,2,2,1,1
16011,22,16,2209.0416,1,2,2,1,1
16011,22,15,1781.3553,1,2,2,1,1
16011,22,1,2313.8565,1,1,1,2,1
15011,22,10,1708.4122,2,2,2,1,1
16011,22,1,1636.0191,2,2,2,2,2
15011,22,4,1603.0209,2,2,2,1,1
16011,22,16,2181.3091,1,2,1,1,1
16011,22,15,2541.5819,1,2,1,1,1
15011,22,8,1909.1916,1,2,2,1,1
15011,22,12,1892.6781,1,2,2,1,1
16011,22,12,1381.3258,1,2,1,1,1
15011,22,5,1866.2504,2,2,2,1,2
15011,22,4,1637.6332,1,2,1,1,1
16011,22,1,2126.5922,2,2,2,2,2
15011,22,7,1547.4873,2,2,2,1,2
16011,22,8,2043.4259,2,2,2,1,2
15011,23,16,1567.7212,1,2,2,1,1
16011,23,9,1571.4478,2,1,2,1,1
16011,23,1,1302.8776,2,1,2,2,1
16011,23,8,1468.2522,2,2,2,1,1
16012,23,10,1951.1703,2,2,2,1,2
16011,23,10,1283.1835,2,2,2,1,1
15011,23,16,1599.9226,1,2,1,1,1
15011,23,11,1585.4165,2,2,2,2,2
15011,23,15,1551.0908,1,2,1,1,1
15011,23,15,1719.0293,1,2,1,1,1
16011,23,16,1489.6148,1,2,1,1,1
16011,23,14,1729.9592,1,2,2,1,1
16011,23,12,2054.3677,2,2,1,1,1
15011,23,14,2304.7492,2,2,2,2,2
16011,23,5,1369.7607,2,2,1,2,1
15011,23,11,1509.6485,1,1,1,1,1
15011,23,8,1618.1508,1,1,1,1,1
15011,23,8,2154.4833,1,1,2,1,1
16011,23,14,2160.8371,1,1,1,1,1
16011,23,12,2157.7414,1,2,2,1,1
16011,23,13,1447.0987,1,2,1,1,1
16011,23,12,1448.4433,1,2,1,1,1
16011,23,14,1582.8132,1,2,1,1,1
15011,23,15,1835.2834,1,1,1,1,1
16011,23,16,1297.8804,1,2,1,1,1
15011,24,14,3996.8711,2,1,2,1,1
15011,24,15,3783.0542,1,1,1,1,1
15011,24,14,4881.3332,1,2,2,1,1
15011,24,16,4292.7273,1,2,1,1,1
15011,24,15,4486.4971,1,2,2,1,1
15011,24,5,6793.6738,1,1,1,1,1
16011,24,15,4223.0771,1,2,2,1,1
16011,24,4,5179.9999,1,2,2,1,1
15011,24,16,7172.451,1,2,1,1,1
15011,24,13,6038.3559,1,2,2,2,1
15011,24,16,3973.5635,1,1,1,1,1
15011,24,16,3325.488,1,1,1,1,1
15011,24,16,2737.9279,1,1,1,1,1
15011,24,16,4387.7665,1,1,1,1,1
16011,24,16,4968.2058,1,2,1,1,1
16011,24,16,4483.6761,2,1,2,1,1
16011,24,15,5867.9105,1,2,2,1,1
15011,24,16,4697.2095,1,1,1,1,1
15011,24,15,3584.3625,1,2,1,1,1
15012,24,5,4090.1988,2,2,1,1,1
16011,24,16,5003.4285,1,2,1,1,1
16011,24,14,8526.5447,1,1,1,1,1
16011,24,9,4851.9304,1,2,2,1,1
15011,24,16,6718.0987,1,2,1,1,1
16011,24,8,4861.8811,1,2,1,1,1
16011,24,10,4861.8811,1,2,1,2,1
16011,24,16,5098.5588,1,2,2,1,1
16011,24,11,5808.7224,2,2,2,1,2
16011,24,16,4810.1605,1,2,2,1,1
16011,24,5,4468.9554,2,2,2,2,2
16011,24,12,3974.8962,2,2,2,1,2
15011,24,11,4461.8746,1,2,2,1,1
15011,24,11,4374.979,1,2,1,1,1
15011,24,16,7362.676,1,1,1,1,1
16011,24,14,5558.2041,1,1,1,1,1
16011,24,13,8519.4616,1,2,1,1,1
15011,25,13,3452.4389,1,2,1,1,1
15011,25,14,3690.4426,1,2,1,1,1
15011,25,10,3639.2119,1,1,2,1,1
16011,25,15,3495.0611,1,2,1,1,1
16011,25,15,3505.3906,2,2,2,2,2
15011,25,16,3026.4789,1,2,1,1,1
16011,25,13,4622.0695,1,2,1,1,1
16011,25,7,3022.1743,2,2,2,2,2
16011,25,13,2721.0571,2,1,2,1,1
15011,25,11,2968.8553,1,2,2,1,1
15011,25,12,3244.1556,1,1,2,2,1
16011,25,15,2812.7785,1,2,2,1,1
15011,25,15,3363.1795,1,1,1,1,1
15011,25,16,2949.1411,1,2,1,1,1
15011,25,10,2518.2977,1,2,2,1,1
15011,25,16,3102.8339,1,2,1,1,1
15011,25,16,2542.3504,1,2,1,1,1
15011,25,14,3065.5206,1,2,1,1,1
16011,25,16,2563.8431,1,2,1,1,1
16011,25,16,2697.1944,1,2,1,1,1
16011,25,16,4786.6248,1,1,1,1,1
16011,25,16,2781.8514,1,2,1,1,1
15012,25,12,2010.353,2,2,2,1,2
16011,25,15,3048.7471,1,2,1,1,1
16011,25,15,3280.2852,1,2,1,1,1
16011,25,3,3280.2852,1,2,2,1,1
16012,25,16,3164.3991,1,1,1,1,1
15011,25,16,3086.3768,1,2,1,1,1
15011,25,14,3202.7338,1,1,1,1,1
16011,25,3,3139.0885,2,1,2,1,1
16011,25,16,3126.6409,1,2,1,1,1
16011,25,4,3056.6507,1,2,2,1,1
15011,25,15,3133.9466,1,1,1,1,1
15011,25,15,3170.5553,1,2,1,1,1
16011,25,10,3214.6622,2,2,2,2,2
16011,25,16,3672.5374,1,2,2,2,2
16011,25,2,3230.2844,2,2,2,1,1
16011,28,14,2734.8439,1,1,1,1,1
16011,28,15,1268.2301,1,2,1,1,1
15011,28,14,1348.119,1,1,1,1,1
16011,28,10,2240.8377,1,2,1,1,1
16011,28,7,1731.2187,1,2,2,1,2
16011,28,14,1652.1167,1,1,1,1,1
15011,28,3,1560.7758,2,2,2,1,1
16011,28,8,1442.5673,1,2,2,1,1
16011,28,12,1268.5789,1,2,2,1,1
15011,28,11,1811.1207,1,1,1,1,1
15011,28,15,2173.642,1,2,1,1,1
15012,28,1,3267.6801,1,2,2,1,1
15011,28,1,2753.8929,1,2,2,1,1
15011,28,12,1536.9634,1,2,1,1,1
15011,28,10,1528.2891,2,2,2,1,2
15011,28,6,2461.9286,2,1,2,2,1
15011,28,3,1845.4374,2,2,2,1,1
16011,28,15,2006.3983,1,2,1,1,1
16011,28,16,1080.5884,2,2,2,1,1
16011,28,8,1294.4671,2,2,2,1,1
15011,28,1,1542.4379,1,1,1,1,1
15011,28,8,1584.2872,2,1,1,1,1
15011,28,5,2142.9712,2,2,1,1,1
15011,28,11,1485.5488,2,2,2,1,1
16011,28,16,2643.0706,1,2,1,1,1
16011,28,1,2384.3683,2,2,2,1,1
16011,28,16,1719.1752,1,1,1,1,1
15011,28,11,1605.3509,1,1,1,1,1
15011,28,3,1119.783,2,2,2,2,2
16011,28,10,1195.2451,1,2,2,1,1
16011,33,15,861.7418,1,2,2,1,1
15011,33,16,979.4541,1,1,1,1,1
16011,33,10,828.839,2,2,2,1,2
16011,33,12,864.8426,1,1,1,1,1
15011,33,15,747.9577,2,2,2,1,1
15011,33,11,710.5414,1,1,2,2,1
15011,33,13,935.323,1,1,1,1,1
15011,33,12,912.3948,1,1,2,2,1
15011,33,15,1082.3944,1,2,2,1,1
15012,33,1,1296.2267,1,1,2,1,1
16011,33,14,1383.3863,1,2,1,1,1
16011,33,14,1781.2518,1,1,1,1,1
16011,33,14,1239.7487,1,2,1,1,1
15011,33,7,857.1497,2,1,2,2,1
15011,33,14,976.9934,1,1,1,1,1
16011,33,16,990.6172,1,1,1,1,1
16011,33,13,1652.477,1,1,2,1,1
16011,33,10,1002.1122,2,2,2,1,1
15011,33,16,873.0045,1,2,2,1,1
15011,33,16,1468.3407,1,1,1,1,1
15011,33,16,1037.0454,1,2,2,1,1
15011,33,16,993.5327,1,2,1,1,1
15011,33,9,921.6871,1,1,2,1,1
15011,33,15,844.2346,1,2,1,1,1
16011,33,15,852.782,1,2,2,1,1
16011,33,16,852.782,1,2,1,1,1
16011,33,16,1429.4441,1,1,1,1,1
16011,33,15,668.5677,1,2,2,1,1
16011,33,16,986.3635,1,2,2,1,1
16011,33,16,759.6244,1,2,2,1,1
16011,33,15,1456.7753,1,2,1,1,1
16011,33,16,759.6244,1,2,1,1,1
16011,34,16,7852.4178,2,2,2,2,2
16011,34,11,4119.6216,1,1,1,1,1
16011,34,15,4866.029,1,2,1,1,1
16011,34,12,5263.0793,2,2,2,2,2
15011,34,8,3557.5159,2,2,1,1,1
16011,34,16,5695.6234,1,1,1,1,1
16011,34,12,4497.3513,1,2,2,1,2
16011,34,16,4213.4832,1,1,1,1,1
16011,34,15,3460.8617,1,2,2,2,1
16011,34,14,6806.0358,1,1,1,1,1
15011,34,7,5252.6555,2,2,2,2,2
16011,34,10,4679.4955,1,1,2,1,1
16011,34,11,5874.1405,2,2,2,1,2
16011,34,6,5345.8176,1,2,1,1,1
16011,34,13,5543.21,1,2,1,1,1
15011,34,16,4822.9984,1,2,1,1,1
15011,34,8,5359.5551,1,2,1,1,1
16011,34,13,9283.6388,2,2,2,1,2
16011,34,5,5514.5368,1,2,2,1,1
16011,34,16,5436.4008,2,2,2,1,2
16011,34,13,5174.6097,2,2,2,2,1
15011,34,16,5490.8523,1,1,1,1,1
16011,34,14,5120.6909,1,1,1,1,1
15011,34,14,5777.5977,1,2,1,1,1
15011,34,16,4435.8928,1,1,1,1,1
15011,34,15,5679.894,1,1,1,1,1
15011,34,16,3526.864,1,1,1,1,1
15011,34,9,4779.5922,2,2,1,1,1
15011,34,15,3974.6502,1,2,2,1,1
15012,34,6,4747.0636,1,2,1,2,1
16011,34,7,5318.1654,1,2,1,1,1
16011,34,5,5712.7283,1,1,2,1,1
16011,34,16,5271.5951,2,2,2,1,2
16011,34,13,5052.9575,1,2,2,1,1
16011,34,16,4378.6932,1,2,2,1,1
16011,34,16,5852.7906,2,2,2,2,2
16011,34,16,3294.5451,1,2,2,1,1
16011,34,9,4384.3984,2,2,2,1,1
15011,34,16,4822.9984,1,1,1,1,1
15011,34,11,6327.7292,1,2,2,1,1
16011,34,16,4865.8005,1,2,1,1,1
16011,34,4,4435.6878,2,2,2,1,1
16011,34,12,4755.4517,1,2,1,1,1
15011,34,15,5490.8523,1,2,1,1,1
16011,34,14,5518.5586,2,2,2,1,2
16011,34,14,4656.6609,1,1,1,1,1
15011,34,16,4271.5932,2,1,1,1,1
16011,34,13,4194.7015,1,2,2,1,2
16011,34,16,5824.8182,1,1,1,1,1
15011,34,12,4174.1672,1,2,1,1,1
15011,34,9,4667.6956,1,2,1,1,1
16011,34,16,5548.4665,1,2,2,1,1
16011,34,12,5744.4874,1,2,1,1,1
15011,34,15,4332.8045,1,1,1,1,1
16011,34,8,6114.3592,2,2,1,1,1
16011,34,11,3728.938,1,2,2,1,2
16011,34,11,4039.0817,1,2,2,1,2
16011,34,13,4735.9095,2,2,1,1,1
15011,34,16,5278.9436,1,2,1,1,1
15011,34,15,3669.3885,1,1,1,1,1
16011,34,16,4096.4441,1,1,2,1,1
16011,34,16,4066.0553,1,1,2,1,1
15011,34,15,3485.8287,1,2,1,1,1
16011,34,14,3839.5259,1,1,1,1,1
16011,36,9,9861.5685,1,1,2,1,1
16011,36,16,3469.8545,2,2,2,2,2
15011,36,2,5167.4989,2,2,2,1,1
15011,36,11,6620.5119,1,2,1,1,1
15011,36,13,4561.0578,1,1,1,1,1
16011,36,3,7626.5999,1,2,1,1,1
16011,36,12,5809.6444,1,1,2,1,1
16011,36,12,5071.3431,1,1,1,1,1
15011,36,15,3688.9587,1,1,2,1,1
15011,36,15,3688.9587,2,2,2,2,2
16011,36,15,4960.2621,1,2,1,1,1
16011,36,16,3629.4789,1,1,1,1,1
16011,36,13,5330.0243,1,1,1,1,1
15011,36,15,6077.5656,2,2,2,2,2
15011,36,15,5825.5936,1,1,1,1,1
16011,36,15,5062.796,1,1,1,1,1
16011,36,11,7415.869,2,2,2,1,1
16011,36,4,4218.4511,2,2,2,1,1
16011,36,8,12184.7388,1,2,1,1,1
15011,36,16,4042.0919,1,1,2,1,1
15011,36,12,3802.9073,2,1,2,1,1
15011,36,15,4985.9389,1,2,1,1,1
15012,36,15,5921.3704,1,2,1,1,1
15011,36,4,3711.2087,2,2,2,2,2
16011,36,14,3813.675,2,2,2,2,2
16011,36,9,3976.9183,2,2,2,2,2
16011,36,13,13652.6153,1,2,2,1,1
16011,36,15,3450.1842,2,2,2,1,1
16011,36,8,7412.6683,1,2,1,2,1
16011,36,14,4228.5091,2,2,2,1,1
16011,36,4,3321.8629,2,2,2,2,2
16011,36,10,8145.8173,1,2,1,1,1
16011,36,7,4482.2779,1,2,2,1,1
15011,36,14,3414.685,2,2,2,1,1
16011,36,10,3612.1121,2,1,2,2,1
15011,36,16,5184.5982,2,2,2,2,2
15011,36,16,4639.1948,1,1,1,1,1
16011,36,15,6908.5567,1,2,2,1,1
16011,36,11,5456.9726,1,1,1,1,1
16011,36,10,4763.074,1,2,1,1,1
15011,36,16,3893.3639,1,1,2,1,1
15011,36,1,5583.3713,2,2,2,2,2
16011,36,9,4007.5255,2,1,2,1,2
15011,36,12,4113.4196,2,2,2,2,2
15011,36,1,4729.1596,1,2,2,1,1
15012,36,4,5092.3187,2,2,2,1,1
16011,36,16,4220.9097,2,2,1,1,1
16011,36,12,4186.592,1,1,2,1,1
16011,36,16,4749.0077,1,1,1,1,1
15011,36,16,4576.2821,1,2,2,1,1
15011,36,16,6906.5246,1,2,1,1,1
16011,36,1,3970.0042,2,2,2,2,2
16011,36,1,3706.1634,1,2,2,1,1
16011,36,15,4556.1868,1,2,1,1,1
16011,36,13,5041.4803,1,2,1,1,2
16011,36,15,4013.8999,1,2,1,1,1
16011,36,13,4645.0977,1,2,2,1,1
16011,36,7,5602.702,2,2,2,1,1
15011,36,4,5056.604,1,2,2,1,1
15011,36,5,5755.521,1,2,2,1,1
16011,36,14,4094.5637,1,1,2,1,1
15011,36,13,4730.2038,1,1,2,1,1
15011,36,16,4280.53,1,2,2,1,1
16011,36,14,5185.6133,1,2,2,1,1
15011,36,16,4529.9073,2,1,2,1,1
15011,36,16,6738.2622,1,1,1,1,1
16011,36,10,4186.592,2,1,2,1,1
15011,36,16,4570.417,2,2,2,2,2
15011,36,15,6946.7432,1,2,2,1,1
15011,36,14,4937.7889,1,1,2,1,1
15011,36,10,4153.5212,1,2,2,1,1
15011,36,13,7923.1205,1,2,2,1,1
16011,36,16,6810.7487,1,2,1,1,1
16011,36,9,6057.5168,1,1,1,1,1
16011,36,13,5163.1879,1,2,2,1,1
15011,36,11,3690.5261,2,2,2,1,1
16011,36,16,4625.1993,1,2,1,1,1
15011,36,16,5977.833,1,2,2,1,1
16011,36,13,5287.1645,1,2,2,1,1
16011,36,1,4723.4285,1,2,2,1,1
16011,36,16,5062.796,1,2,1,1,1
15011,36,14,3677.6696,2,2,2,2,2
15011,36,8,4204.5183,1,1,2,1,1
16011,36,15,5914.0767,1,2,1,1,1
16011,36,16,4749.9237,1,1,2,1,1
16011,36,13,3699.8187,2,2,1,1,1
15011,36,12,4609.8941,1,2,1,1,1
16011,36,6,4043.1341,1,2,2,1,1
15011,36,11,5167.2661,2,2,2,1,1
15011,36,12,3414.685,1,1,2,1,1
15011,36,16,3365.155,1,1,1,1,1
15011,36,13,4226.5134,1,1,2,1,1
16011,36,13,5662.7205,1,2,2,1,1
15011,36,16,4075.2194,1,1,2,1,1
15013,36,14,3829.8828,1,1,2,2,1
15011,36,11,5068.9739,1,2,1,1,1
16011,36,14,3768.1309,1,1,2,1,1
16011,36,16,4224.376,1,1,1,1,1
15012,37,16,3968.0171,1,2,2,1,1
15011,37,16,5167.789,2,2,2,2,2
16011,37,16,4725.1897,1,1,1,1,1
15011,37,1,6074.0205,1,2,1,1,1
16011,37,9,4056.5533,1,2,1,1,1
16011,37,14,3717.7077,2,1,1,1,1
16011,37,13,4186.0709,2,2,2,2,2
15011,37,12,3669.3108,1,1,1,1,1
15011,37,5,4091.3857,2,2,2,1,1
16011,37,8,4230.161,1,2,2,1,1
15011,37,15,3671.2522,1,2,1,1,1
15011,37,1,3166.7205,2,2,2,2,1
16011,37,8,5146.7347,1,2,2,1,1
15011,37,13,4987.6051,1,2,2,1,1
16011,37,13,3743.9034,1,1,1,1,1
16011,37,16,3351.6067,1,2,1,1,1
15011,37,6,4033.9068,2,2,2,2,2
16011,37,16,3299.573,2,2,2,2,2
15011,37,13,4239.9494,1,2,2,1,1
15011,37,1,4302.5066,2,1,2,1,1
15011,37,13,5255.9224,2,2,2,2,2
15011,37,12,4166.5638,1,1,1,1,1
15011,37,16,2676.6178,1,2,2,1,1
15011,37,14,2676.6178,1,2,1,1,1
15011,37,16,4805.8339,1,2,1,1,1
16011,37,1,4682.4314,2,2,1,1,1
15011,37,8,3564.8594,2,2,2,2,2
15011,37,9,2950.9315,1,1,1,1,1
15011,37,6,4448.3157,2,2,2,2,2
16011,37,14,5454.2033,1,1,1,1,1
16011,37,11,6202.7237,2,2,2,2,2
16011,37,12,3819.7282,1,2,1,1,1
15011,37,15,6675.1191,1,2,1,1,1
16011,37,10,5291.9358,1,2,2,2,1
16011,37,13,4123.0643,2,2,2,2,2
16011,37,6,4806.5108,1,2,2,1,1
16011,37,13,5028.6669,1,2,1,1,1
16011,37,8,4445.4318,2,2,2,1,1
16011,37,13,4924.0873,2,1,2,1,1
16011,37,10,5222.5685,1,2,1,1,1
15011,37,12,3672.4228,2,1,2,1,1
15011,37,6,3299.7322,2,2,2,1,1
15011,37,6,3582.0185,2,2,2,2,2
15011,37,13,5274.5048,1,2,2,1,1
16011,37,16,4409.2957,1,1,2,1,1
16011,37,16,6074.4632,2,2,2,2,2
16011,37,16,5834.3812,2,2,2,2,2
16011,37,16,4302.4611,1,2,1,1,1
15011,37,13,4702.2382,2,1,2,1,1
15011,37,15,4978.4423,1,2,2,2,2
16011,37,14,3766.5531,1,1,1,1,1
16011,37,13,5105.9445,2,2,2,1,1
16011,39,10,5169.5224,2,2,2,1,2
15011,39,15,3585.5958,2,2,2,1,1
15011,39,8,4084.908,1,2,2,1,1
15011,39,15,4004.517,1,1,1,1,1
16011,39,13,5612.9247,1,2,2,1,1
16011,39,15,4359.7236,1,2,2,1,1
15011,39,5,4167.8916,2,2,1,1,1
15011,39,10,4292.3584,2,2,2,1,2
15011,39,6,4812.9384,1,2,2,1,1
15012,39,13,5724.3687,2,2,2,2,2
16011,39,11,3950.9553,2,2,2,2,2
16011,39,9,3527.7826,1,1,1,1,1
16011,39,4,5955.394,2,2,2,1,1
16011,39,14,7646.4188,1,1,1,2,1
16012,39,1,4223.1496,2,2,2,2,2
15011,39,11,3559.0928,1,2,1,2,1
16011,39,16,5042.6288,1,1,1,1,1
16011,39,16,3811.1406,1,1,1,1,1
16011,39,11,4578.6715,2,2,2,1,1
15011,39,14,4762.4601,1,1,1,1,1
15011,39,14,4988.9021,1,2,1,1,1
16011,39,15,4948.8589,1,2,1,1,1
15011,39,12,6763.7869,1,2,1,1,1
15011,39,14,6251.3041,1,2,1,1,1
16011,39,16,5419.7971,1,2,1,1,1
16011,39,9,9747.0538,1,2,2,1,1
16011,39,12,5428.0008,1,1,2,1,1
16011,39,10,6309.1605,1,2,2,1,1
15011,39,7,6185.9547,1,1,2,1,1
15012,39,15,5865.8309,1,1,1,1,2
15012,39,14,5088.4109,1,2,1,1,1
16011,39,13,5626.9764,1,2,2,1,1
16011,39,16,3986.3419,1,1,1,1,1
16011,39,15,4341.7248,1,2,1,1,1
15011,39,14,4015.9375,1,2,2,1,1
15011,39,15,5047.5492,1,1,1,1,1
16011,39,15,3961.0305,1,2,1,1,1
16011,39,13,4079.5045,1,2,1,1,1
15011,39,13,3530.512,1,1,2,1,1
15011,39,13,5072.243,1,2,2,1,1
15011,39,15,4168.647,1,1,1,1,1
16011,39,14,5251.8203,2,2,2,2,2
15011,39,16,4646.1311,1,1,1,1,1
16011,39,15,4937.7108,2,2,2,2,2
16011,39,11,6868.0302,2,2,2,2,2
16011,39,16,6270.5286,1,2,2,1,1
16011,39,14,6036.572,1,1,2,1,1
16011,39,6,5062.7246,2,2,2,2,2
15011,39,13,3949.5772,2,1,2,1,1
16011,39,11,3081.2875,1,1,1,1,1
16011,39,10,7342.247,2,2,2,2,1
15011,39,14,3674.5895,1,2,1,1,1
16011,39,10,3811.1406,2,1,1,1,1
15011,39,6,3546.3447,2,2,2,2,1
15012,39,14,5678.3999,1,2,2,1,1
16011,39,11,3499.4533,2,1,2,2,2
16011,39,15,3649.4632,1,1,2,1,1
15011,39,11,4048.448,1,2,1,1,1
16011,39,8,4078.0575,2,2,2,1,2
15011,39,10,3546.3447,1,2,2,1,1
16011,39,9,5567.8509,1,2,2,1,1
15011,39,15,5505.3202,2,2,2,2,1
16011,39,8,4619.3838,1,2,1,1,1
16011,39,16,3909.6683,1,2,1,1,1
16011,39,10,4589.5955,1,2,2,1,1
16011,39,15,3788.4581,1,2,1,1,1
16011,39,7,6324.1207,2,2,2,2,2
16011,39,16,4391.7187,1,2,1,1,1
16011,39,14,4362.4475,1,2,1,1,1
15011,39,5,4008.0447,2,2,2,2,2
16011,39,11,4178.6983,2,2,2,1,1
16011,39,15,4960.8438,1,1,2,1,1
16011,39,12,4502.7195,1,2,2,1,1
16011,39,11,4173.1366,2,2,1,1,1
16011,39,12,3249.0016,1,2,2,1,1
16011,39,9,3420.0903,1,2,2,1,1
15011,42,11,3462.2907,1,2,1,1,1
15011,42,4,4738.5157,1,1,1,1,1
15011,42,13,4448.9031,1,1,1,1,1
15011,42,15,4659.7278,1,1,1,1,1
15011,42,7,3892.1654,1,2,2,1,1
16011,42,14,3829.4092,1,2,1,1,1
16011,42,7,3406.4656,1,1,2,1,1
16011,42,15,3596.6293,2,2,2,1,1
16011,42,14,3978.3635,1,2,1,1,1
16011,42,16,4053.7447,1,2,2,1,2
16011,42,16,3867.1478,1,2,1,1,1
15011,42,16,4214.5936,1,1,1,1,1
16011,42,16,5049.9428,2,2,2,2,2
15011,42,16,4764.8372,2,1,1,1,1
16011,42,14,3907.5232,1,2,2,1,1
16011,42,15,4291.3357,2,2,1,1,1
15011,42,16,4239.7542,1,1,1,1,1
15011,42,16,4777.45,2,2,1,1,1
16011,42,8,4237.1243,1,1,2,1,2
15011,42,6,4612.8103,1,2,1,1,1
16011,42,15,4160.6937,1,1,1,1,1
15011,42,16,4016.4279,2,2,2,2,2
15011,42,12,4136.6044,1,2,2,1,1
16011,42,14,7043.2715,2,2,2,2,2
15012,42,9,3792.2079,1,2,1,1,1
15011,42,15,4397.8245,2,1,2,1,1
15011,42,14,4523.4286,1,2,1,1,1
16011,42,12,3654.3472,2,2,2,1,2
16011,42,14,4013.8807,1,1,1,1,1
16011,42,13,4506.7826,1,1,1,1,1
16011,42,15,3485.561,1,2,2,2,2
15011,42,15,2927.4187,2,2,2,2,2
16011,42,16,3180.1101,1,2,1,1,1
15011,42,5,3926.1514,2,2,2,1,1
15011,42,14,7821.868,2,2,2,2,2
15011,42,13,4121.697,1,1,2,1,1
16011,42,15,3456.8998,1,2,2,1,1
16011,42,9,3527.1771,2,1,1,1,1
15011,42,10,4199.6204,2,2,2,1,1
15011,42,14,3660.7626,1,2,2,1,1
15011,42,12,4579.7227,1,1,1,1,1
15011,42,15,4207.8845,1,1,1,1,1
15011,42,14,4661.9164,1,2,1,1,1
16011,42,16,4146.6386,2,2,2,2,2
16011,42,15,6190.0759,2,2,2,2,2
16011,42,9,3345.5158,1,1,1,1,1
16011,42,15,4095.2258,1,2,2,1,1
15011,42,14,8820.1563,1,2,1,1,1
15011,42,6,7024.6655,2,2,1,1,1
15011,42,9,6170.9934,2,2,2,2,2
15011,42,12,9545.4647,2,2,2,2,2
15011,42,2,4669.7352,2,2,2,2,2
16011,42,1,7029.3026,1,2,2,1,1
16012,42,14,6450.3655,1,2,1,1,1
16011,42,7,4900.4759,2,2,2,1,1
16011,42,15,5830.093,1,2,2,1,1
16011,42,1,8387.8729,1,1,1,1,1
16011,42,8,5187.2887,2,2,2,1,1
16011,42,13,4114.4263,1,2,1,1,1
16011,42,14,6500.1835,2,2,2,2,2
16011,42,13,5620.5151,1,1,1,1,1
15011,42,16,3891.589,2,2,2,2,2
15011,42,14,4128.4171,2,2,2,2,2
15011,42,13,4687.1834,2,1,2,2,1
16011,42,12,3387.0734,2,2,2,2,2
16011,42,8,3246.9496,2,2,2,2,2
16011,42,14,3633.1239,2,2,1,2,2
16011,42,12,4677.3268,2,2,2,2,2
15011,42,15,3677.3941,1,2,2,1,1
16011,42,14,3978.3635,1,1,1,2,1
15011,44,16,982.3005,1,2,2,1,1
15011,44,3,1200.1958,1,2,1,1,1
16011,44,16,1125.6864,1,1,2,1,2
16011,44,16,868.4349,1,1,2,1,1
16011,44,1,1365.1598,2,2,2,1,1
15011,44,16,1123.5699,1,1,1,1,1
15012,44,11,1127.8819,1,2,1,1,1
16011,44,8,1117.8461,1,1,2,1,1
16011,44,10,930.1436,1,2,2,1,1
16011,44,14,1356.6183,1,2,2,1,1
15011,44,13,2041.9839,1,1,2,1,1
15011,44,9,843.6886,1,2,2,1,1
15011,44,6,1227.4641,2,2,2,1,1
15011,44,8,947.7046,2,2,2,2,2
15011,44,14,1689.7552,1,1,2,1,1
15011,44,10,873.5603,2,2,2,2,2
15011,44,14,1136.7799,1,1,1,2,1
