hrhhid2,gestfips,prtage,pesex,peeduca,hefaminc,pemlr,ptdtrace,pwprmwgt,pelaptop,pemphone,peinhome,peemail,pefinanc,peegovts,peedtrai
15011,12,30,1,39,14,1,1,9534.7493,1,1,1,1,1,1,2
15011,12,29,1,43,14,1,1,11193.8216,1,1,1,1,1,1,2
16011,12,66,1,41,7,1,1,6139.1314,1,1,1,1,1,2,2
15011,12,75,1,39,12,5,1,5465.6123,2,1,1,1,2,2,2
15011,12,75,1,40,11,5,3,10285.829,1,1,1,1,1,1,2
15011,12,75,2,42,10,5,1,4722.8459,1,1,1,1,1,1,2
15011,12,74,2,40,11,5,1,10379.2647,1,1,1,1,1,1,2
15011,12,40,2,41,13,1,2,16265.9167,1,1,1,1,1,1,1
15011,12,66,2,42,9,5,1,5801.4631,1,1,1,1,1,1,2
15011,12,53,2,41,14,5,1,8580.7328,1,1,1,1,1,1,2
16011,12,52,1,46,16,1,1,8223.5255,1,1,1,1,1,1,1
16011,12,18,2,40,15,1,1,15426.6377,1,1,1,1,1,2,2
16011,12,59,2,45,11,5,1,7337.5296,1,1,1,1,1,1,1
16011,12,72,1,43,2,5,1,6229.94,1,1,1,1,1,1,2
15011,12,42,1,46,16,1,1,8847.3698,1,1,1,1,1,1,1
15011,12,57,2,42,16,1,1,7449.002,1,1,1,1,1,1,1
16011,12,62,1,43,12,5,1,7677.3717,1,1,1,1,1,2,2
16011,12,79,2,43,2,5,1,6322.0199,1,1,1,1,1,1,2
16011,12,65,1,43,12,5,1,6147.3289,1,1,1,1,1,1,2
16011,12,70,2,40,14,1,1,4837.2507,2,2,2,1,1,1,1
16011,12,65,2,40,11,1,1,5947.4234,2,2,2,1,1,1,1
16011,12,85,2,42,10,5,1,4900.856,2,2,2,1,1,1,2
15011,12,46,2,39,16,1,1,8818.2942,1,1,1,1,1,1,2
15011,12,45,1,40,14,1,1,10428.5735,1,1,1,1,1,1,1
15011,12,35,1,42,12,1,1,9753.6721,1,1,1,1,1,2,2
15011,12,77,2,40,9,5,1,5690.0947,1,1,1,1,1,2,2
16011,12,72,2,43,13,5,2,6687.6582,1,1,1,2,1,2,2
15011,13,23,1,39,12,1,1,17761.2821,2,1,1,1,1,2,2
15011,13,52,2,46,14,1,1,9437.5582,1,1,1,1,1,1,2
15011,13,63,2,39,11,1,1,7248.0883,1,1,1,1,1,1,2
15011,13,70,1,37,7,1,1,7386.3394,2,1,1,1,1,1,2
15011,13,29,1,43,15,1,1,11846.1294,1,1,1,1,1,1,2
15011,13,22,2,39,6,6,1,15632.7596,2,1,1,1,1,2,2
16011,13,59,2,40,12,1,1,8402.2403,2,1,1,1,1,1,2
16011,13,37,2,39,11,1,1,9957.8561,1,1,1,1,1,1,2
15011,13,71,2,40,15,1,1,5780.1458,1,1,1,1,1,1,1
15011,13,69,1,44,16,5,4,8623.9593,2,1,1,1,1,2,2
15011,13,25,2,41,12,1,2,7599.2944,1,1,1,1,1,2,1
15011,13,47,2,39,6,1,2,5387.9725,1,1,1,1,1,1,2
16011,13,32,2,39,1,1,2,7544.7342,2,1,2,1,2,2,2
16011,13,63,2,39,6,1,1,7092.5098,2,1,1,1,1,1,2
16011,13,80,2,39,9,5,1,5483.3177,1,1,1,1,1,2,2
16011,13,76,1,43,11,1,1,6669.5257,1,1,1,1,1,2,1
16011,13,62,1,40,15,1,1,6691.0845,1,1,1,1,1,2,1
16011,13,75,1,43,16,5,2,6160.8578,1,1,1,1,1,2,2
16011,13,41,1,43,13,1,1,9276.9277,1,1,1,1,1,2,2
16011,13,67,1,39,15,5,1,6563.0505,2,1,1,1,2,2,2
16011,13,59,1,43,16,1,2,9013.4689,1,1,1,1,1,2,1
16011,13,32,2,40,8,1,2,9357.4406,2,1,1,1,1,2,2
15011,13,70,2,43,14,5,1,7832.0865,1,1,1,1,2,1,2
15011,13,73,1,43,14,5,1,8185.9634,2,1,1,1,1,2,2
15011,13,66,1,43,14,5,1,7416.3519,1,1,1,1,2,2,2
16011,13,31,2,43,15,1,1,9322.2876,1,1,1,1,1,1,2
16011,13,61,1,39,5,5,1,9944.4805,1,1,1,1,1,1,2
16011,13,49,1,40,4,1,1,11863.8965,1,1,1,1,1,1,2
16011,13,50,1,43,16,1,1,10396.7607,1,1,1,1,1,1,2
16011,13,69,2,43,14,5,1,6892.1948,2,1,1,1,1,1,2
15011,13,26,1,43,14,1,1,9917.5671,1,1,1,1,1,1,2
15011,13,24,2,44,14,1,1,25032.998,1,1,1,1,1,1,1
15012,13,20,2,40,9,1,1,25032.998,1,1,1,1,1,2,1
15012,13,23,1,40,10,1,1,22782.1596,1,1,1,1,1,2,1
16011,13,44,1,41,13,1,1,9954.6815,2,1,1,1,1,1,2
16011,13,40,1,43,13,1,1,9954.6815,1,1,1,1,1,2,1
16011,13,30,1,43,10,1,1,6971.6074,1,1,1,1,1,1,1
15011,13,36,2,39,8,1,2,8537.8103,2,1,1,1,2,2,2
15011,13,59,2,40,4,6,2,5314.1723,2,2,1,2,2,2,2
15011,13,52,2,39,8,6,2,5231.0094,1,1,1,2,1,2,2
16011,13,36,1,39,11,2,2,9954.7016,2,1,1,1,1,1,2
16011,13,53,1,39,6,6,2,10312.0446,2,1,1,2,1,2,2
15011,13,75,2,34,10,5,4,10540.7387,2,1,1,1,1,1,2
15011,13,76,2,39,10,5,2,7107.0502,2,1,2,2,2,2,2
15011,13,80,2,39,9,5,2,7107.0502,2,1,2,2,2,2,2
16011,13,15,1,34,9,7,2,24886.8599,1,2,1,1,2,2,2
15011,13,28,2,42,12,1,1,11541.872,1,1,1,1,1,1,1
16011,13,25,1,43,15,1,1,13710.2932,1,1,1,1,1,1,2
16011,13,31,2,46,16,2,1,14306.4389,1,1,1,1,1,1,1
16011,13,55,1,43,12,5,1,12024.567,1,1,1,1,1,2,1
16011,13,23,1,39,13,1,1,27227.9361,1,1,1,1,1,2,1
16011,13,68,2,39,11,1,1,9551.4627,1,1,1,1,1,2,2
16011,13,38,1,39,9,7,2,14768.3353,1,1,1,1,1,1,2
15011,13,38,1,40,11,1,1,9188.7029,1,1,1,1,1,2,2
15011,13,65,2,41,13,5,2,5389.3435,1,2,1,1,2,2,2
16011,13,17,2,37,15,1,1,12755.4422,2,1,1,1,1,2,1
15011,13,59,1,40,16,1,1,12221.6252,1,1,1,1,1,1,1
15011,13,23,2,40,13,1,1,17158.3428,1,1,2,1,1,2,2
15011,13,23,2,40,14,1,2,16335.5125,1,1,1,1,2,1,2
16011,13,63,2,39,2,7,2,7365.6423,2,1,1,1,2,2,2
15011,13,36,1,43,15,1,4,10590.6202,1,1,1,1,1,2,2
15011,13,68,2,40,12,6,2,6707.9003,1,1,1,1,1,1,2
16011,13,43,1,40,12,1,2,14004.1244,1,1,1,1,1,2,2
16011,13,41,1,43,15,1,2,14004.1244,1,1,1,1,1,2,2
15011,13,55,1,44,16,1,4,10705.1892,1,1,1,1,1,1,1
15011,13,54,1,42,14,1,1,10567.1424,1,1,1,1,1,1,1
16011,13,49,2,40,15,1,1,11441.3932,1,1,1,1,1,2,2
16011,13,54,1,42,10,1,1,11246.2296,1,1,1,1,1,1,2
16011,13,40,2,40,13,1,1,9185.7238,1,1,1,1,1,2,2
15011,13,47,1,45,16,4,4,11267.7725,1,1,1,1,1,2,2
15011,13,34,1,43,13,1,2,19421.3159,1,1,1,1,1,2,2
16011,13,44,2,40,16,7,1,9852.5222,1,1,1,1,1,1,2
16011,13,80,2,39,15,5,1,8419.4474,1,1,1,2,2,2,2
16011,13,57,1,39,12,5,2,11901.2778,1,1,1,1,1,2,2
16011,13,61,1,39,11,6,1,12321.6661,2,1,2,1,1,2,2
16011,13,41,1,39,11,1,1,15294.056,2,1,1,1,1,2,2
16011,13,78,2,39,9,5,2,6992.458,2,1,1,2,2,2,2
15011,13,62,2,39,9,1,4,9886.8998,2,1,1,2,2,2,2
15011,13,47,1,36,1,7,2,19110.9376,2,1,2,1,2,2,2
15011,13,57,1,41,9,1,4,10641.9873,1,1,1,1,1,2,2
15011,13,65,1,44,11,1,2,7585.2259,2,1,1,1,1,2,2
15011,13,53,2,43,14,7,4,11897.5751,1,1,1,1,1,2,2
15011,13,27,2,43,10,1,1,12120.0244,2,1,1,1,1,1,2
16011,13,31,2,40,14,7,2,16416.2815,2,1,1,1,1,2,2
16011,13,43,1,44,15,1,4,13206.5384,1,1,1,1,1,2,2
16011,13,70,2,39,6,5,4,10370.7828,1,1,1,1,1,2,2
15011,13,38,2,33,12,7,1,10185.1699,2,1,1,1,2,2,2
16011,13,59,2,37,9,6,1,8273.7533,2,1,1,2,2,2,2
16011,13,76,1,34,10,5,1,6326.4099,2,1,1,2,1,2,2
15011,13,46,2,42,15,1,4,6231.3725,1,1,1,1,1,2,2
15012,13,16,1,35,14,1,2,28281.5782,1,1,1,1,2,2,2
15011,13,34,1,32,9,1,1,7615.5731,2,2,1,2,2,2,2
16011,13,16,1,37,12,7,1,16077.4846,1,1,1,1,1,2,1
15011,13,21,1,39,12,1,1,16327.682,2,1,1,1,1,2,2
15011,13,50,1,46,13,1,1,10065.9141,1,1,1,1,1,1,2
15011,13,34,1,39,13,1,1,12951.228,2,1,1,1,2,2,2
15011,13,72,1,39,11,5,1,7464.037,2,2,1,2,1,2,2
15011,13,60,1,39,12,5,1,7488.8697,2,2,1,2,1,2,2
16011,13,41,1,44,16,1,1,9522.9993,1,1,1,1,1,2,2
15011,13,41,1,39,14,1,2,8691.6194,1,2,1,1,1,2,2
15011,13,53,1,43,15,1,1,9808.8067,1,1,1,1,1,2,2
15011,13,21,2,40,11,1,2,15558.4886,1,1,1,1,1,2,1
15011,13,38,1,43,15,1,1,6989.6162,1,1,1,1,1,2,2
15011,13,43,2,37,7,1,1,7930.3334,1,2,1,1,2,2,2
16011,13,60,1,40,14,1,1,9695.6676,1,2,1,1,1,2,2
16011,13,33,2,40,1,6,1,7814.0044,1,1,1,1,1,1,1
16011,13,60,1,39,11,6,2,6185.0787,1,1,1,1,1,2,2
16011,13,26,2,39,12,1,1,8604.0666,1,1,1,1,1,2,2
16011,13,29,2,44,16,1,1,7111.8909,1,2,1,1,1,1,2
16011,13,35,1,42,13,1,1,9354.1847,1,1,1,1,2,1,1
16011,13,27,2,43,15,1,1,10587.2264,1,1,1,1,1,2,2
15012,13,35,1,33,3,1,7,15777.8495,2,1,2,1,2,2,2
15011,13,47,1,36,10,6,2,8813.1891,2,1,1,1,1,2,2
16012,13,52,1,40,12,6,2,8826.9229,1,1,1,1,1,2,2
16011,13,40,1,41,13,4,2,9143.7314,1,1,1,1,1,2,2
16011,13,54,2,43,2,7,2,7678.2707,2,1,1,2,2,2,2
15011,13,68,2,42,4,5,1,5866.6553,2,1,1,1,1,2,2
15012,13,67,2,39,13,5,2,7302.5502,1,1,1,1,1,1,2
15011,13,37,1,39,11,1,1,9161.1929,2,1,1,2,1,2,2
15011,13,57,1,43,7,5,1,6974.2687,1,1,1,1,2,2,2
15011,13,36,2,40,4,7,2,7163.3881,1,1,1,1,2,2,2
16011,13,85,1,39,10,5,1,7082.2887,2,1,1,2,2,2,2
15011,13,18,2,37,9,7,2,12629.4564,1,1,1,1,1,2,1
15011,13,53,2,40,10,1,1,9000.8502,2,1,1,1,1,2,1
16011,13,63,1,42,14,1,2,6272.7215,2,1,1,1,1,2,2
16011,21,18,2,37,14,7,1,12141.2158,1,1,1,1,1,2,2
16011,21,36,1,39,13,1,1,7576.1037,2,1,1,1,2,2,2
16011,21,59,1,39,13,1,1,6575.8087,2,1,1,2,2,2,2
15011,21,66,2,42,6,5,1,4535.9337,1,1,1,1,2,2,2
16011,21,46,1,39,6,1,2,12408.1476,1,1,1,1,1,1,1
16011,21,39,1,39,11,1,2,13644.5526,2,1,1,1,1,1,2
16011,21,43,1,46,15,1,1,8648.0265,1,1,1,1,1,1,1
16011,21,45,1,43,15,1,1,6910.621,1,1,1,1,1,2,2
16011,21,33,2,43,12,1,1,12559.3604,1,1,1,1,1,2,2
15011,21,15,1,35,4,7,1,19982.3777,2,2,1,2,2,2,1
16011,21,72,2,39,9,5,1,5647.3465,1,2,1,2,2,2,2
16011,21,24,1,40,1,1,1,18922.628,1,1,1,1,1,1,1
16011,21,85,2,40,10,5,1,3697.9238,1,1,1,1,2,2,2
15011,21,75,2,39,9,5,1,4363.9454,1,1,1,2,2,1,2
15011,21,45,1,39,15,1,1,5959.4105,1,1,2,1,2,2,2
15011,21,64,1,39,14,1,1,5564.6007,2,1,1,1,1,2,2
16011,21,43,1,39,8,4,4,6288.5816,1,2,1,1,1,2,2
15011,21,80,2,44,10,5,6,5387.4881,1,2,1,1,2,2,2
16011,21,54,1,41,12,1,1,6056.1621,2,1,1,1,1,2,2
16011,21,69,2,41,9,5,1,3744.8257,1,1,1,1,1,1,2
15011,22,56,1,40,13,5,1,3517.6752,2,1,1,1,1,1,2
15011,22,72,2,39,8,5,1,2334.979,1,1,1,1,1,2,2
16011,22,77,1,41,11,6,1,2209.363,2,1,1,2,1,2,2
16011,22,64,1,41,14,1,2,2647.6987,2,1,1,1,1,2,2
16011,22,34,1,39,4,2,2,5290.4437,2,1,1,1,2,2,2
15011,22,70,2,44,14,1,1,2461.9771,1,1,1,1,1,2,1
15011,22,46,1,43,14,1,1,3644.2983,1,1,1,1,1,2,2
16011,22,59,2,39,9,1,1,3547.0645,1,1,1,1,1,2,2
15011,22,85,1,46,15,1,1,4095.7528,1,1,1,1,1,1,1
15011,22,85,2,40,1,5,1,3320.4092,1,1,1,1,1,2,2
15011,22,56,2,40,14,1,2,3423.1763,1,1,1,1,1,2,1
15011,22,50,2,34,6,2,2,6634.7968,2,1,1,2,2,2,2
15011,22,77,2,40,9,5,1,3377.5277,2,1,1,1,1,2,2
15011,22,26,1,43,13,1,1,6576.3018,1,1,1,1,1,1,1
16011,22,80,2,39,5,5,3,5744.8507,2,1,1,1,1,1,2
15011,22,41,1,42,13,1,2,4839.4672,1,1,1,1,1,2,2
16011,22,74,2,39,11,5,4,3123.208,1,1,1,1,2,2,2
16011,22,34,1,39,2,1,2,6130.971,2,1,1,1,1,1,2
15011,22,35,1,39,6,7,2,4900.5246,2,1,1,2,1,2,2
15011,22,49,2,43,14,1,2,2875.3328,1,1,1,1,1,2,1
16011,22,33,1,43,16,1,1,4567.8673,1,1,1,1,1,1,1
16011,22,28,1,43,16,1,1,3564.426,2,1,1,1,1,2,2
15011,22,17,2,36,11,7,2,6502.2154,2,1,1,2,2,2,2
16011,22,59,1,32,7,6,2,2800.7697,2,1,1,2,2,2,2
16011,22,66,2,38,8,6,2,2334.9019,2,2,1,2,2,2,2
16011,22,55,2,38,5,6,2,3416.8463,2,1,1,2,2,2,2
16011,22,39,1,39,6,7,1,3430.4518,2,1,1,2,2,2,2
15011,22,36,2,43,16,7,1,3024.8003,2,1,1,1,1,2,2
15011,22,49,1,39,13,1,1,3576.9355,2,1,1,2,2,2,2
15011,22,32,1,42,7,1,1,3376.3569,1,1,1,1,1,1,2
15011,22,54,1,42,14,1,1,3942.3134,2,1,1,1,1,2,2
15011,22,27,2,42,10,7,1,4366.7408,2,1,1,1,1,2,2
15011,22,35,2,41,1,7,1,3646.5257,1,1,1,1,1,1,2
15011,22,57,2,39,16,1,1,3198.3338,2,1,1,1,1,2,2
15011,22,57,2,43,13,7,1,3854.1245,1,1,1,1,1,2,2
16011,23,38,2,43,11,7,1,4135.1944,2,1,1,1,1,2,2
15011,23,41,1,43,15,1,1,3134.9099,1,1,1,1,1,2,2
15011,23,55,2,44,16,1,1,2945.3599,1,1,1,1,1,2,2
15011,23,58,1,40,10,6,1,2362.551,1,1,1,1,1,2,2
15011,23,50,2,41,10,6,1,3082.3265,1,1,1,1,1,2,2
15011,23,40,2,39,9,7,1,2902.3307,1,1,1,1,1,2,2
16011,23,20,2,40,16,1,1,8332.1664,1,1,1,1,1,1,1
16011,23,31,2,43,11,7,2,4424.4264,2,2,1,1,2,2,2
15011,23,79,1,39,10,5,1,2109.6246,2,1,1,2,2,2,2
15011,23,38,1,43,15,1,1,3166.9147,1,1,1,1,1,2,2
16011,23,69,1,39,6,7,1,2033.3264,1,1,1,1,2,1,2
16011,23,52,2,44,16,1,1,3351.0593,2,1,1,1,1,2,1
16011,23,35,1,42,14,1,1,3096.9904,1,1,1,1,1,2,2
16011,23,66,1,43,8,4,7,4202.6191,1,1,1,1,2,2,1
16011,23,21,1,39,12,1,1,7169.7688,1,1,1,1,1,2,1
15011,23,51,1,40,16,1,1,3146.2565,1,1,1,1,2,2,1
15011,23,43,2,43,16,1,1,3155.3303,1,1,1,1,1,2,2
16011,23,67,1,40,16,1,1,1984.4991,1,1,1,1,2,2,1
16011,23,21,2,40,16,1,1,6790.1959,1,1,1,1,1,1,1
16011,23,59,1,39,12,1,1,3038.5001,1,1,1,1,1,2,2
16011,23,50,2,40,11,1,1,3027.4683,1,1,1,1,1,2,2
16011,23,58,1,40,14,1,1,3038.5001,1,2,1,1,1,2,2
16011,23,66,1,42,13,5,1,1877.4144,1,2,1,1,1,1,2
16011,23,43,2,41,16,1,1,2850.6761,1,1,1,1,1,1,2
16011,23,78,1,41,11,1,1,1805.4325,1,2,1,1,1,2,2
16011,24,50,2,44,15,1,2,13813.6147,1,1,1,1,1,1,1
16011,24,21,1,40,15,1,1,13145.2543,1,1,1,1,1,1,1
15011,24,36,1,46,16,1,1,11028.5569,1,1,1,1,1,1,1
15011,24,79,2,44,13,5,1,5823.624,1,1,1,1,1,1,2
15011,24,31,2,44,16,1,1,8600.6077,1,1,1,1,1,1,2
15011,24,59,1,43,14,4,2,9794.4583,1,2,1,1,1,1,2
15011,24,32,2,44,16,1,4,6046.7701,1,1,1,1,1,1,1
16011,24,28,2,43,16,1,1,6921.1038,1,1,1,1,1,2,1
16011,24,69,1,44,15,5,2,8347.427,1,1,1,1,1,1,2
15011,24,50,1,39,14,6,1,12630.9671,2,1,1,1,2,2,2
15011,24,28,1,40,11,1,1,7896.0771,1,1,1,1,1,2,2
16011,24,80,1,39,13,5,2,8347.427,1,1,1,1,2,2,2
15011,24,43,1,43,16,1,4,5726.3689,1,1,1,1,2,1,2
15011,24,25,1,44,16,1,4,7952.0629,1,1,1,1,1,1,1
15011,24,34,2,44,14,1,1,6864.0897,1,1,1,1,1,1,2
15011,24,65,1,39,13,5,1,5967.6604,2,2,2,1,1,2,2
15011,24,42,1,44,16,1,1,11823.039,1,1,1,1,1,1,2
15011,24,21,1,40,13,1,4,19973.8289,2,2,1,1,1,1,1
15011,24,18,1,39,13,7,2,31515.1988,1,1,1,1,1,2,2
16011,24,54,1,44,14,5,1,13830.547,1,1,1,1,1,1,2
16011,24,45,2,35,10,1,1,10895.1099,2,1,1,1,2,2,2
16011,24,71,2,46,16,1,1,8438.9243,1,1,1,1,2,2,2
16011,24,60,1,43,16,1,1,10836.0116,1,1,1,1,1,1,2
15011,24,65,1,43,14,5,4,8409.5492,2,1,1,1,1,1,2
15011,24,66,2,43,13,1,1,9080.7011,1,1,1,1,1,2,2
15011,24,22,1,40,2,7,2,18985.7894,1,1,1,1,1,2,2
15011,24,33,2,43,12,7,6,9698.0155,1,1,1,1,1,1,1
15011,24,70,2,43,15,5,1,6199.6284,1,1,1,1,1,2,2
16011,24,28,2,43,14,1,2,12723.4911,1,1,1,1,1,1,2
15011,24,21,2,40,16,1,1,26130.4301,1,1,1,1,1,2,1
15011,24,80,2,46,11,5,2,8106.5181,1,1,1,1,1,1,2
16011,24,75,1,44,16,5,1,6839.5735,1,1,1,1,1,1,2
16011,24,72,1,44,16,5,1,6998.6664,1,1,1,1,1,1,2
16011,25,69,2,46,16,1,1,4386.4732,1,1,1,1,1,2,2
16011,25,76,1,46,14,5,1,4787.1001,1,1,1,1,1,1,2
16011,25,75,1,43,15,7,2,9381.4707,1,1,1,1,1,1,2
15011,25,72,2,42,5,6,1,4334.3188,2,1,1,1,2,2,2
16011,25,65,1,34,4,5,1,4697.5722,1,2,1,1,1,2,2
15011,25,80,2,40,8,5,1,3998.9934,2,2,2,1,1,1,2
15011,25,66,2,45,10,1,1,3918.0167,1,1,1,1,1,1,2
15011,25,79,1,41,8,5,1,3220.4622,1,2,1,2,2,2,2
16011,25,57,2,39,16,1,1,5197.7808,1,1,1,1,1,1,2
16011,25,28,2,44,16,1,1,5766.024,1,1,1,1,1,1,1
16011,25,28,2,43,13,1,1,4923.2484,1,1,1,1,1,2,2
16011,25,67,1,39,15,1,1,4080.2625,2,1,1,1,1,2,2
16011,25,62,1,36,4,5,1,5333.2945,2,1,1,1,1,2,2
16011,25,69,2,33,5,5,2,8116.479,2,1,1,2,2,2,2
16011,25,85,2,44,6,5,1,3915.8067,2,2,1,1,1,1,2
16011,25,80,1,43,7,1,1,3571.0373,2,2,1,1,2,2,2
16011,25,80,2,44,14,1,1,4434.3184,1,1,1,1,2,1,2
15011,25,58,1,39,13,1,1,6656.7918,2,2,1,1,1,2,2
15011,25,53,2,44,15,1,1,6710.02,1,1,1,1,1,1,1
15011,25,43,1,46,15,1,1,5666.1171,1,1,1,1,1,1,1
15011,25,85,1,46,16,4,1,3771.7715,1,2,1,1,1,1,1
15012,25,34,1,43,9,7,1,5286.7185,1,1,1,1,1,1,1
15011,25,27,1,43,12,1,1,6814.332,1,1,1,1,1,1,1
15011,25,75,2,39,14,5,1,3362.9061,2,1,1,2,2,2,2
15011,25,57,2,35,12,1,4,6234.2631,2,1,1,2,2,2,2
16011,25,73,2,43,16,5,1,4203.1377,2,1,1,1,1,1,2
16011,25,45,2,44,16,1,1,5830.2276,1,1,1,1,1,2,1
16011,25,34,2,44,16,1,4,6837.9755,1,1,1,1,1,2,2
16011,25,60,2,44,16,5,1,5036.2058,1,1,1,1,1,1,2
16011,25,67,2,43,16,1,1,3466.3543,1,1,1,1,1,1,2
16011,25,63,2,43,15,1,1,5457.6432,1,1,1,1,1,1,1
16011,25,78,2,42,8,5,1,3818.0266,2,1,1,1,1,1,2
16011,25,70,2,44,16,1,1,3613.0774,1,1,1,1,1,1,2
16011,25,80,2,39,15,5,2,3340.8736,1,1,1,2,2,2,2
16011,25,85,2,40,10,5,1,3818.0266,2,1,1,1,1,1,2
16011,25,41,1,44,11,2,1,5499.2762,2,1,1,1,1,1,2
16011,25,30,2,40,6,1,1,4671.8961,1,1,1,1,1,2,2
16011,25,40,2,44,16,1,1,5259.4228,1,1,1,1,1,1,1
16011,25,28,2,46,16,1,1,6625.2089,1,1,1,1,1,1,2
15011,25,44,2,45,16,1,1,4607.8559,1,1,1,1,1,1,1
16011,25,55,2,42,13,1,2,4106.4923,1,1,1,1,1,1,2
15011,25,34,2,46,16,1,1,5982.6949,1,1,1,1,1,1,1
15011,25,66,2,44,9,1,1,4536.6678,1,1,1,1,1,1,2
15011,25,56,1,43,16,1,2,8041.6814,1,1,1,1,1,1,2
15012,25,23,2,43,15,1,1,10687.8694,1,1,1,1,1,2,1
15012,25,15,2,36,16,1,1,9361.2955,1,1,1,1,1,2,2
15011,25,56,1,43,14,1,1,6516.6398,2,1,1,1,1,1,2
15011,25,80,1,40,13,5,1,4286.9405,1,1,1,1,1,1,2
15011,25,80,2,43,14,5,1,3899.1361,1,1,1,1,1,1,2
15011,25,55,1,39,10,1,1,4139.226,2,1,1,1,2,2,2
16012,25,43,2,40,15,1,2,5224.2944,2,1,2,1,1,1,1
16011,25,70,2,39,15,5,1,3613.0774,1,1,1,2,2,2,2
16011,25,62,1,41,12,5,1,4306.8801,1,1,1,1,1,1,2
15011,25,25,1,43,14,1,1,5800.6915,1,1,1,1,1,1,2
15011,25,43,2,44,16,1,1,5607.4198,1,1,1,1,1,1,1
15011,25,22,1,39,14,1,1,12367.4709,1,1,1,1,1,2,2
15011,25,70,1,40,16,1,2,7422.1402,1,1,1,1,1,1,2
15011,25,32,1,43,14,2,1,5995.0932,1,1,1,1,1,1,1
15011,25,62,1,43,4,1,1,6277.3849,1,1,1,1,2,1,2
15011,25,24,1,41,2,6,1,15868.3436,1,1,1,1,1,1,2
16011,25,28,1,46,14,1,4,6569.1094,1,1,1,1,1,2,1
16011,25,47,2,37,4,6,2,5101.0099,2,1,1,1,1,2,2
16011,25,39,2,43,4,6,1,6581.3876,1,1,1,1,1,1,2
16011,25,31,2,43,1,1,2,9135.5799,1,1,1,1,1,2,2
16011,25,27,1,42,14,1,2,4043.5927,1,1,1,1,1,2,1
15011,25,33,2,40,16,1,1,5636.5983,1,1,1,1,1,1,2
15011,25,68,2,43,15,1,1,5385.6743,2,2,1,1,2,1,1
15011,25,36,1,39,15,1,1,7056.6375,2,1,1,1,1,2,2
15011,25,54,1,39,10,6,1,6479.1378,2,1,1,2,2,2,2
15011,25,80,2,39,6,5,1,4446.547,1,1,1,1,2,2,2
16011,25,77,2,43,9,5,1,3755.2582,1,1,1,2,2,2,2
16011,25,32,1,43,14,1,1,5808.5436,1,1,1,1,1,1,1
16011,25,56,2,43,16,1,1,7774.2385,1,1,1,1,2,2,2
16011,25,26,1,39,10,7,2,4000.9964,1,1,1,1,1,2,1
16011,25,16,2,37,10,7,1,12260.638,2,1,1,1,2,2,2
15011,28,28,1,43,12,1,2,5042.9818,1,1,1,1,1,2,2
16011,28,59,1,40,12,6,1,2656.4127,1,1,1,1,1,2,2
16011,28,65,2,39,7,5,1,1793.574,1,1,1,2,2,2,2
16011,28,37,1,39,14,1,1,2022.0464,2,1,1,1,1,2,1
16011,28,30,2,39,4,6,2,4523.6663,2,1,1,1,2,2,2
16011,28,42,1,43,14,1,1,2176.2637,1,1,1,1,2,2,2
16011,28,43,1,43,15,1,1,2176.2637,1,1,1,1,1,2,2
15011,28,64,1,41,13,1,1,2493.0056,2,1,1,2,2,2,2
16011,28,25,2,42,11,1,1,3012.0417,1,1,1,1,1,2,2
15011,28,85,1,42,9,5,1,2294.3443,1,2,1,1,2,2,2
15011,28,62,2,44,12,6,1,3081.5723,2,1,1,1,2,2,2
15011,28,23,2,39,13,6,1,8046.3105,2,2,1,2,2,2,2
16011,28,36,2,42,10,1,1,3221.5552,1,1,1,1,1,2,1
15011,28,78,1,39,14,5,1,1869.3365,1,1,2,1,1,2,2
15011,28,60,1,43,16,1,1,2699.3991,1,1,1,1,1,2,2
16011,28,69,2,40,10,1,2,1934.0056,2,1,1,1,1,2,2
16011,28,76,2,44,14,5,2,1934.0056,1,1,1,1,1,2,2
16011,28,22,2,39,14,1,1,8139.3256,2,1,1,1,1,2,2
16011,28,29,2,41,14,1,1,2781.7606,1,1,1,1,1,2,2
15011,28,40,2,44,11,1,1,3872.0216,2,2,1,2,1,2,2
15011,28,44,2,39,9,6,1,2703.0198,2,1,1,1,1,2,2
15011,28,28,2,42,16,1,2,3545.6653,1,1,1,1,1,2,2
15011,28,31,2,40,9,1,2,3582.6608,1,1,1,1,1,2,2
15011,28,76,1,39,11,5,1,1997.3166,2,1,1,2,1,2,2
16011,28,80,2,42,4,5,1,1780.3168,2,1,1,1,2,2,2
16011,28,31,1,44,15,1,2,5181.6377,1,2,1,1,2,2,2
16011,28,55,2,39,4,5,2,2681.6788,2,2,1,2,2,2,2
15011,28,41,1,39,9,1,2,4129.1923,2,1,1,2,2,2,2
15011,28,50,2,39,11,7,1,3372.9543,1,1,1,1,2,2,2
15011,28,56,2,44,13,1,2,2513.4814,2,1,1,1,1,2,2
15011,28,67,2,39,5,6,2,1967.4533,2,1,1,2,2,2,2
16011,28,55,2,40,1,6,2,2681.6788,1,1,1,1,1,1,2
16011,28,23,2,39,7,1,2,7747.9396,2,1,1,1,1,2,2
16011,28,43,2,43,12,1,2,3529.575,1,1,1,1,1,2,1
16011,28,46,2,39,8,1,1,2381.2865,2,1,1,1,1,2,2
15011,28,70,1,39,4,6,2,1843.9471,2,1,1,2,2,2,2
