hrhhid2,gestfips,prtage,pesex,peeduca,hefaminc,pemlr,ptdtrace,pwsswgt,pwprmwgt,pelaptop,pedesktp,petablet,pemphone,peinhome
16011,11,30,1,44,14,1,1,419.6391,768.5372,1,1,2,1,1
16011,11,36,2,45,16,1,1,380.0039,727.2135,1,2,2,1,1
16011,11,53,1,44,16,1,4,458.5669,855.1069,1,1,1,1,1
16011,11,29,1,43,14,1,1,485.9862,890.0468,1,1,1,1,1
16011,11,42,1,45,16,1,1,432.8977,795.1918,1,1,1,1,1
16011,11,42,2,44,16,1,1,387.2042,0,1,1,1,1,1
16011,11,10,1,-1,16,-1,1,505.5679,0,1,2,1,2,1
16011,11,10,2,-1,16,-1,1,823.9963,0,1,2,1,2,1
16011,11,25,2,43,15,1,1,407.8199,780.9792,1,2,2,1,1
16011,11,49,1,46,16,1,1,545.2741,1023.6228,1,2,2,1,1
16011,11,51,2,46,16,1,4,495.8892,0,1,1,2,1,1
16011,11,71,2,40,12,5,2,485.5697,696.7022,1,2,2,2,1
16011,11,26,2,45,13,1,1,520.3046,1049.4365,1,1,1,1,1
16011,11,48,1,46,16,1,1,384.0704,721.0011,1,2,2,1,1
16011,11,50,2,46,16,1,1,338.284,0,1,2,2,1,1
16011,11,18,1,40,16,7,1,442.6581,0,1,2,2,1,1
16011,11,76,1,46,16,5,1,307.554,0,2,2,2,1,1
16011,11,73,2,43,16,5,1,287.6618,0,2,2,2,1,1
16011,11,53,2,44,16,1,1,338.284,716.1578,1,2,2,1,1
16011,11,57,1,43,16,1,1,406.9219,0,1,2,2,1,1
16011,11,22,1,39,16,7,1,506.6565,0,2,2,2,1,2
16011,11,21,1,39,16,7,1,506.6565,0,2,2,2,1,2
16011,11,37,1,43,16,1,1,421.367,0,2,2,2,1,1
16011,11,34,2,43,16,1,1,386.999,741.1069,2,2,2,1,2
16011,11,51,1,44,15,2,2,750.6404,1445.1351,1,2,2,1,1
16011,11,23,1,39,15,1,2,935.9603,0,1,2,2,1,1
16011,11,25,1,39,15,1,2,744.3895,0,1,2,2,1,1
16011,11,46,1,40,12,1,2,516.821,994.9853,1,2,2,1,1
16011,11,25,2,43,12,1,4,292.9446,580.1769,1,1,2,1,1
16011,11,85,2,43,9,5,1,293.4791,442.8259,1,2,1,1,1
16011,11,32,2,44,16,1,1,430.995,825.3597,1,2,1,1,1
16011,11,27,1,43,16,1,2,966.4328,0,1,2,1,1,1
16011,11,33,2,44,16,1,1,373.5195,715.2935,1,2,2,1,1
16011,11,34,1,44,16,1,1,405.9533,0,1,2,2,1,1
16011,11,24,2,39,2,1,1,447.3544,1467.108,1,2,1,1,2
16011,11,63,2,44,14,1,2,379.357,609.5219,1,1,1,1,1
16011,11,68,2,39,3,1,2,485.5697,696.7022,1,2,1,1,1
16011,11,38,2,39,13,1,2,1098.0685,1828.1969,1,2,2,1,1
16011,11,38,1,39,13,1,2,933.2691,0,1,2,2,1,1
16011,11,14,1,-1,13,-1,2,911.4805,0,1,2,2,2,1
15011,12,55,1,40,15,1,1,4793.1424,9567.4878,2,2,2,1,1
15011,12,61,2,40,15,1,1,4175.7547,0,2,2,2,1,1
15011,12,73,1,43,8,5,1,4000.529,6332.0361,1,1,2,1,1
15011,12,24,1,40,8,1,1,5729.5764,0,1,1,2,1,1
15011,12,32,2,39,13,5,1,5130.0777,0,2,2,2,2,2
15012,12,50,1,37,11,1,1,4056.4704,0,2,2,2,1,1
15012,12,45,2,37,11,1,1,3769.4249,0,2,2,2,1,1
15012,12,51,1,37,11,1,1,4056.4704,9152.2863,2,2,2,1,1
16011,12,85,1,39,9,5,1,3493.9165,5530.17,2,1,1,2,1
15011,12,71,2,42,12,5,1,3153.5555,4758.3497,1,2,2,1,1
15011,12,76,1,43,12,5,1,3482.3116,0,1,2,2,1,1
15011,12,80,2,43,13,5,1,3217.3282,4854.5754,1,2,2,1,1
15011,12,71,1,43,13,5,1,3771.9428,5970.2299,1,2,2,1,1
15013,12,76,2,40,12,5,1,3217.3282,4854.5754,1,2,2,1,1
15013,12,85,1,43,12,5,1,3482.3116,0,1,2,2,1,1
16011,12,39,1,40,13,1,1,4483.5115,8235.7835,1,2,2,1,1
16011,12,44,1,39,14,1,1,4246.6111,0,2,2,2,1,1
16011,12,35,2,39,14,6,1,3744.1467,0,1,2,2,1,1
16011,12,15,1,35,14,7,1,4592.3434,0,2,2,2,1,1
16011,12,9,1,-1,14,-1,1,4020.3431,0,2,2,2,2,1
16011,12,9,1,-1,14,-1,1,4020.3431,0,2,2,2,2,1
16011,12,58,2,39,14,6,1,4420.7883,7983.3533,1,2,2,1,1
16011,12,40,1,42,12,1,1,4138.6841,0,2,2,2,1,1
16011,12,39,2,43,12,1,1,3648.9897,0,2,2,2,1,1
16011,12,20,1,39,12,4,1,5247.3656,17118.1539,2,2,2,1,1
16011,12,43,1,39,12,6,1,4138.6841,0,2,2,2,2,2
16011,12,39,1,39,4,7,1,4369.5637,0,2,2,2,2,2
16011,12,80,1,31,13,5,4,4712.9659,0,1,2,2,2,1
16011,12,57,1,40,13,5,4,3819.6018,8265.9112,1,2,2,1,1
16011,12,23,1,40,13,1,4,4730.6428,0,1,2,2,1,1
16011,12,67,1,42,9,5,2,3625.15,0,1,1,1,1,1
16011,12,59,2,42,9,5,2,5852.6484,9403.5895,1,1,1,1,1
16011,12,67,1,39,9,5,1,3639.4216,5760.4754,2,1,1,2,1
16011,12,68,2,39,9,5,1,4044.3915,0,2,2,1,2,1
15011,12,80,1,39,10,5,4,5384.4954,0,1,2,2,2,2
15011,12,55,2,39,10,1,4,5119.7758,0,1,2,2,1,2
15011,12,78,1,39,9,5,1,4356.3639,6895.2515,2,2,2,1,1
15011,12,63,2,43,15,7,1,4249.9565,7674.8539,1,1,2,1,1
15011,12,63,1,43,15,5,1,4717.8125,0,2,2,2,2,2
15012,12,54,2,39,8,1,1,4169.6392,9179.1226,2,1,2,1,1
15012,12,25,1,39,8,1,1,6232.7345,0,1,2,1,2,2
15011,12,53,2,39,8,7,4,4449.7207,9626.1006,2,2,2,1,1
15011,12,56,1,41,8,1,4,5684.524,0,2,2,2,2,2
15011,12,61,1,40,12,1,1,5530.498,9636.8182,1,1,2,2,1
15011,12,65,2,39,12,1,4,6080.6752,0,2,2,2,2,1
15011,12,40,2,44,16,1,2,6566.0314,10931.9208,1,2,1,1,1
15011,12,61,2,39,16,5,2,6686.5663,0,1,2,1,1,1
15011,12,61,1,44,16,1,1,4692.9291,0,1,1,1,1,1
15011,12,19,2,43,16,7,6,5923.6285,0,1,2,1,1,1
15011,12,18,2,43,16,1,6,5923.6285,0,1,2,1,1,1
15011,12,3,2,-1,16,-1,6,6549.3146,0,2,2,2,2,1
15011,12,65,1,39,5,5,2,4498.5082,7407.695,1,2,2,1,1
15012,12,38,2,43,14,1,2,6091.7341,10142.2535,1,1,1,1,1
15011,12,85,2,39,7,5,2,5116.7243,0,2,2,2,2,2
15011,12,75,1,43,14,5,2,4425.3773,0,2,2,2,2,2
16011,12,66,2,39,5,5,2,4393.4703,6303.8122,1,2,1,1,1
16011,12,73,1,39,5,5,2,4425.9755,0,2,2,2,1,1
16011,12,57,2,43,13,1,2,6197.7218,9958.0272,1,1,2,1,1
16011,12,66,1,38,13,5,2,5618.1987,0,2,2,2,1,1
16011,12,71,2,44,14,1,1,5319.9318,8027.1605,1,1,1,1,1
16011,12,68,1,39,14,5,1,4875.0975,0,2,2,2,2,2
16011,12,50,1,38,12,1,1,6552.7123,14784.3551,2,2,2,1,1
16011,12,85,1,45,14,5,1,3906.9961,6183.9922,1,2,2,1,1
16011,12,85,1,39,1,5,1,4378.7498,7441.8439,2,2,1,1,1
15011,12,57,2,40,10,1,1,4466.2441,8065.4405,1,1,2,1,1
16011,12,25,1,39,14,1,1,5526.18,10120.7792,1,2,2,2,2
16011,12,29,2,39,14,1,1,5270.0091,0,1,2,2,1,1
16011,12,21,1,36,14,1,1,6545.2701,0,2,2,2,1,1
16011,12,53,2,39,13,1,1,4437.1678,9393.6228,2,2,2,1,1
16011,12,56,1,40,13,1,1,4023.0682,0,2,2,2,1,1
16011,12,17,1,37,13,7,1,5266.8682,0,2,2,2,1,1
15011,12,85,2,43,15,1,1,3823.6329,0,2,2,2,2,2
15011,12,71,1,45,15,1,1,4308.4507,0,2,2,2,2,2
15012,12,39,1,38,9,5,1,4427.5778,0,2,2,2,2,2
16011,12,61,2,35,11,1,1,4023.8241,0,1,2,2,1,2
16011,12,50,2,36,11,1,1,3851.2131,0,2,2,2,2,2
16011,12,50,1,37,11,5,1,4272.6872,0,2,2,2,2,2
16011,12,60,2,38,11,1,1,4023.8241,0,2,2,2,2,2
16011,12,58,1,38,11,1,1,4787.2096,0,2,2,2,2,2
16011,12,5,1,-1,11,-1,1,5447.9726,0,2,2,2,2,2
16011,12,60,1,38,11,1,1,4916.026,9812.7731,1,2,2,1,1
16011,12,50,2,43,11,5,1,3851.2131,0,2,2,2,2,2
16011,12,50,1,39,11,1,1,4272.6872,0,2,2,2,2,2
16011,12,6,1,-1,11,-1,1,5798.7436,0,2,2,2,2,2
16011,12,7,1,-1,11,-1,1,3829.0654,0,2,2,2,2,2
16011,12,59,2,34,8,5,1,4373.2947,0,2,2,2,2,2
16011,12,85,1,32,8,5,1,4622.3937,0,2,2,2,1,2
16011,12,41,2,39,9,7,2,4360.5053,7259.895,2,2,2,1,1
16011,12,51,2,39,9,6,2,3624.2046,0,2,2,2,1,1
16011,12,67,2,37,9,5,1,4075.9979,8312.5906,2,2,2,1,1
16011,12,72,1,33,9,5,1,3687.9739,0,2,2,2,1,2
16011,12,24,2,39,7,7,2,7885.0994,22181.388,2,2,2,1,1
16011,12,41,2,39,7,7,1,3429.6754,0,2,2,2,1,1
16011,12,19,2,39,7,7,1,4092.3394,13420.9121,1,2,2,1,1
16011,12,13,1,-1,7,-1,1,3706.4244,0,2,2,2,2,2
16011,12,7,1,-1,7,-1,1,3464.8914,0,2,2,2,2,2
16011,12,45,2,43,12,1,1,3708.6477,8164.2872,1,2,1,1,1
15011,12,64,1,39,8,5,4,4938.3748,0,2,2,2,1,2
15011,12,63,2,39,8,5,4,5793.8358,10842.3438,2,2,2,1,1
16011,12,33,2,46,14,1,1,5401.8615,10344.6183,1,2,2,1,1
16011,12,43,1,42,11,1,1,6185.2136,0,1,2,1,1,1
16011,12,47,2,40,11,1,1,5014.75,10616.3824,1,2,1,1,1
16011,12,35,1,43,9,1,1,5788.1646,10632.307,2,1,2,1,1
15011,12,38,2,33,8,7,1,5006.2173,0,2,2,2,2,2
15011,12,49,1,40,8,1,1,5259.5015,9873.4664,2,2,2,2,2
15011,12,36,1,39,4,1,2,5823.857,10141.3612,2,2,2,1,1
16011,12,28,1,39,16,1,1,6035.6739,11053.8786,1,2,2,1,1
16011,12,29,1,43,16,1,1,6035.6739,0,1,2,2,1,1
16011,12,64,1,39,7,7,1,4268.3701,7437.5774,1,2,1,2,1
15011,12,75,1,43,15,5,1,3531.6079,0,1,1,1,2,1
15011,12,68,2,43,15,5,1,3369.7304,5084.5326,1,1,1,1,1
16011,12,85,2,38,12,5,1,3107.0241,4688.1393,2,2,2,1,1
15011,12,37,2,32,5,3,1,4463.9168,9749.3685,2,2,2,1,1
15011,12,48,2,39,8,1,1,3384.2428,7450.1361,2,2,2,1,1
15011,12,79,1,40,12,5,2,4859.5266,8002.1841,2,2,2,1,2
15011,12,75,2,39,12,5,2,4441.706,0,2,2,2,2,2
15011,12,50,1,44,11,1,1,4250.9751,7980.1973,1,1,1,1,1
15011,12,51,2,43,11,7,1,4145.3073,0,1,1,1,1,1
15011,12,21,1,40,11,7,1,6114.7464,0,1,1,1,1,1
15011,12,20,2,40,11,7,1,4915.6829,0,1,2,1,1,1
15011,12,19,1,40,11,7,1,4920.433,0,1,1,1,1,1
15011,12,16,1,35,11,7,1,4920.433,0,2,1,2,1,1
15012,12,54,1,43,16,1,1,4705.8689,8834.1525,1,1,1,1,1
15011,12,45,2,43,13,1,1,4492.3125,9510.3659,1,1,1,1,1
15011,12,34,2,44,13,1,1,4394.6227,0,1,1,2,1,2
15011,12,6,1,-1,13,-1,1,4531.2876,0,2,2,2,2,2
15011,12,8,1,-1,13,-1,1,5042.504,0,2,2,2,2,2
15011,12,33,2,43,13,1,1,4394.6227,8415.7461,1,1,1,1,1
15011,12,85,2,41,13,2,1,3837.1275,5789.7807,1,2,2,1,1
16011,12,33,2,44,13,1,2,7109.6985,12293.3357,1,1,1,1,1
16011,12,6,2,-1,13,-1,2,8514.3733,0,2,2,2,2,2
16011,12,31,1,38,8,1,1,4757.8761,8713.6889,1,2,1,1,1
16011,12,68,2,42,9,5,1,3315.3978,5002.551,1,2,1,1,1
16011,12,76,2,40,15,5,1,3775.2587,5696.4278,2,1,2,1,1
16011,12,45,2,43,16,1,1,3771.1291,0,1,2,1,1,1
16011,12,47,1,44,16,1,4,3254.748,0,1,1,1,1,1
16011,12,17,1,36,16,1,8,5961.5575,21478.0652,1,2,1,1,1
16011,12,14,2,-1,16,-1,8,5508.9839,0,1,2,1,1,1
16011,12,55,2,44,15,1,1,4228.9084,7636.8439,1,2,2,1,1
16011,12,59,1,43,15,1,1,4294.4663,0,1,2,1,1,1
16011,12,50,1,43,15,1,1,4539.637,8522.0915,1,2,1,1,1
16011,12,49,2,44,15,1,1,4475.9366,0,2,2,2,2,1
16011,12,16,1,37,15,7,1,4820.7082,0,2,2,2,2,2
16011,12,19,2,41,15,7,1,4932.5505,0,2,2,2,2,2
16011,12,59,1,46,13,1,1,3697.8454,6443.4458,1,2,1,1,1
16011,12,51,1,38,14,1,1,5576.4583,0,1,1,1,1,2
16011,12,47,2,38,14,1,1,4697.0101,0,1,1,1,1,2
16011,12,23,1,41,14,1,1,5129.3979,0,1,1,1,1,2
16011,12,20,2,40,14,1,1,5604.6413,0,1,1,1,1,2
16011,12,72,1,44,15,1,1,4326.194,6847.4986,1,1,1,1,1
16011,12,50,2,45,15,2,1,4947.3382,0,1,1,1,1,1
16011,12,22,1,40,12,7,1,5775.249,18840.235,1,2,2,1,1
16011,12,20,2,40,12,1,1,5977.4228,0,2,2,2,1,1
15011,12,25,1,39,15,1,2,6040.2478,10533.1223,1,2,2,1,1
15011,12,24,2,39,15,1,2,7714.6888,0,1,2,2,1,1
15011,12,49,2,39,15,1,2,4719.7082,0,1,2,2,1,2
15011,12,23,2,39,15,7,2,7714.6888,0,1,2,2,1,1
15011,12,75,2,41,8,5,1,3482.7007,5254.9917,1,2,1,1,1
15011,12,85,2,39,15,5,1,3435.6806,0,2,2,2,2,2
15011,12,85,1,40,8,5,1,3718.6478,0,2,1,2,2,1
15011,12,73,2,39,8,5,1,3367.5798,5081.2876,2,2,2,2,1
15011,12,28,1,40,11,1,1,5711.3054,10459.8223,1,1,1,1,1
15011,12,66,1,40,16,1,1,3849.7194,0,1,1,2,1,1
15011,12,64,2,40,16,5,1,3934.8708,7105.8512,1,2,1,1,1
16011,12,68,2,40,16,5,1,3606.9846,5442.5217,1,2,2,2,1
16011,12,85,1,43,16,5,1,3780.2594,0,2,2,2,2,2
16011,12,65,1,43,15,5,1,4513.6648,7144.2273,1,1,1,1,1
16011,12,75,2,44,15,5,1,4474.2206,0,1,1,1,1,1
16011,12,76,2,44,15,5,1,4474.2206,6751.0803,1,2,1,1,1
16011,12,59,2,40,10,6,1,4333.8149,0,1,2,2,1,1
16011,12,80,1,39,10,5,1,3658.6893,0,1,2,2,1,1
16011,12,80,2,39,10,5,1,3380.2846,5100.4577,1,2,1,1,1
16011,12,69,2,43,8,5,1,3421.6817,5162.9211,2,2,1,1,1
15011,12,53,1,40,16,1,1,4307.4513,8086.218,1,2,1,1,1
15011,12,54,2,42,16,1,1,4038.911,0,1,2,1,1,1
15011,12,13,2,-1,16,-1,1,4161.621,0,1,2,1,1,1
15011,12,80,2,43,15,5,1,3217.3282,4854.5754,1,1,1,1,1
15011,12,80,1,43,15,5,1,3482.3116,0,1,1,2,1,2
15011,12,76,1,43,13,5,1,3482.3116,0,2,2,2,1,2
15011,12,80,2,44,13,5,1,3217.3282,4854.5754,2,2,1,1,1
16011,12,70,1,39,11,5,1,3366.8604,5329.0656,1,2,2,1,1
16011,12,68,2,43,11,5,1,3518.7582,0,1,2,1,1,1
16011,12,69,2,43,11,1,1,3377.7451,5096.6259,1,2,1,1,1
16011,12,85,1,39,12,5,1,3632.3225,0,2,2,1,1,2
15011,12,57,2,33,14,1,1,4374.8662,7900.4242,1,2,2,1,1
15011,12,66,1,45,14,1,1,4080.3001,0,1,2,2,1,1
15011,12,55,1,45,16,1,1,4886.6322,0,1,1,1,1,1
15011,12,56,2,45,16,5,1,4374.8662,0,1,2,2,1,1
15011,12,18,1,37,16,7,1,5005.8446,16330.255,1,1,1,1,1
15011,12,72,2,46,15,1,1,3344.6663,5046.7138,1,1,2,1,1
15011,12,58,1,41,4,5,1,4716.4177,8218.2943,2,2,1,1,1
15011,12,47,2,39,4,1,1,4137.0639,0,2,2,1,1,2
15011,12,46,1,43,15,1,1,4759.2819,0,1,2,2,1,1
15011,12,53,2,39,15,1,1,4916.6749,10408.7543,1,2,2,1,1
15011,12,24,2,39,9,1,2,6933.4623,0,2,2,2,2,2
16011,12,70,2,43,13,5,1,3480.4868,5251.6512,1,2,1,1,1
16011,12,74,1,45,15,5,1,3231.2776,5114.4652,1,2,1,1,1
16011,12,21,2,40,14,7,1,4772.3579,0,2,2,2,1,1
16011,12,19,2,40,14,4,1,4134.5087,13959.4439,2,2,2,1,1
16011,12,21,1,40,14,4,1,3645.255,0,1,2,2,1,1
16011,12,22,1,40,14,1,1,5036.0553,0,1,2,2,1,1
15011,12,80,1,46,16,5,1,3770.4886,0,2,1,2,1,1
15011,12,72,2,43,16,5,1,3414.5264,5152.1246,2,1,1,1,1
16011,12,60,1,39,14,5,1,4840.4679,8434.4501,2,1,2,1,1
16011,12,64,2,44,14,5,1,3775.3744,0,2,2,1,1,1
16011,12,72,2,39,12,5,1,4612.4816,6959.7001,1,2,1,1,1
16011,12,65,2,39,6,5,1,4221.0646,6369.0973,1,2,1,1,1
15011,12,78,2,41,12,5,1,3745.4027,5651.3786,1,2,1,1,1
15011,12,80,2,36,11,5,1,3745.4027,0,2,2,1,1,1
15011,12,74,1,39,11,5,1,4220.3013,6679.8916,2,2,2,1,1
15011,12,60,1,39,11,6,1,4315.4381,0,2,2,2,1,2
15011,12,68,2,40,8,5,1,4248.9812,0,2,2,2,1,1
15011,12,75,1,39,8,5,1,3478.5188,5505.7985,2,2,2,1,1
15011,12,45,2,42,8,1,1,4384.9258,0,2,2,2,1,1
15011,12,29,2,40,8,1,1,5319.9283,0,1,2,2,1,1
15011,12,65,1,43,11,5,1,4018.7005,6829.9271,1,1,1,1,1
15011,12,60,2,43,11,1,1,4027.7181,0,1,1,1,1,1
15011,12,64,1,40,13,5,1,4256.9666,7417.7069,1,1,2,1,1
15011,12,62,2,43,13,5,1,3926.7912,0,1,1,1,1,1
15011,12,66,1,39,13,1,1,3956.7291,6262.7096,2,2,1,1,2
15011,12,54,1,39,12,1,1,4452.3827,8358.2923,2,2,1,1,2
16011,12,79,1,39,12,5,1,3633.7952,0,1,2,2,1,1
16011,12,76,2,39,12,1,1,3357.2847,5065.7535,1,2,2,2,1
16011,12,67,2,43,16,5,2,4106.191,5891.6199,1,2,1,1,1
16011,12,85,2,33,16,5,2,4106.191,0,2,2,2,1,1
15011,12,55,2,44,14,1,1,5137.6092,9277.8362,1,2,2,1,1
15011,12,57,1,40,14,5,1,5743.0464,0,2,2,2,1,1
16011,12,15,1,36,16,7,1,5814.2475,18967.4574,1,2,1,1,1
16011,12,39,1,42,16,1,1,4703.3417,0,1,2,2,1,1
16011,12,36,2,43,16,1,1,4925.4984,0,1,2,2,1,1
16011,12,5,1,-1,16,-1,1,5816.6813,0,2,2,2,2,1
15011,12,60,2,41,12,1,1,4380.0408,9188.0696,2,2,2,1,1
15011,12,62,1,44,12,1,1,5279.5466,0,2,2,2,1,1
15011,12,58,1,43,14,1,1,5663.3437,0,1,2,2,1,2
15011,12,56,2,43,14,1,1,5587.0192,10089.4106,2,2,1,1,1
15011,12,28,1,44,14,1,1,5442.1291,0,2,2,2,1,2
15011,12,25,1,40,14,1,1,5442.1291,0,2,2,2,1,2
15011,12,74,1,33,9,5,1,4412.5733,0,2,2,2,2,2
15011,12,77,2,33,9,5,1,4851.5675,0,2,2,2,2,2
15011,12,58,2,43,15,1,1,5050.6867,0,1,2,1,1,1
15011,12,64,1,43,15,1,1,4629.3427,8066.5673,1,2,1,2,1
15011,12,52,1,43,12,1,1,6660.0979,15026.6405,1,2,2,1,1
15011,12,55,2,39,12,1,1,5232.5434,0,2,2,1,1,1
15011,12,76,1,43,14,5,1,5530.5844,0,1,1,1,1,1
15011,12,71,2,43,14,1,2,8524.7588,17385.3941,1,2,2,1,1
15011,12,85,2,39,3,5,1,4725.251,0,2,2,2,2,2
15011,12,69,2,34,9,6,1,4124.9658,8412.4558,1,2,2,1,1
15011,12,60,2,39,13,1,1,4380.0408,0,1,2,2,1,2
15011,12,35,2,39,13,1,1,3870.8044,0,2,2,2,2,2
15011,12,8,1,-1,13,-1,1,5398.8446,0,2,2,2,2,2
15011,12,6,2,-1,13,-1,1,4824.7032,0,2,2,2,2,2
15011,12,78,2,35,6,5,1,4186.1792,0,2,2,1,1,1
15011,12,74,1,35,6,5,1,4501.063,7649.7196,2,2,2,1,1
15011,12,67,1,35,4,5,2,8040.4891,0,2,2,2,2,2
15011,12,67,1,36,8,5,1,5966.9159,10140.9897,1,1,2,1,1
15011,12,27,2,43,16,7,1,5080.6084,10247.4121,1,2,1,1,1
15011,12,21,1,33,16,7,1,6230.7684,0,2,2,2,2,2
15011,12,58,1,44,9,6,1,5212.4203,10404.3993,1,2,1,1,1
15011,12,62,2,40,13,7,1,4541.0269,9525.7722,1,2,2,1,1
15011,12,60,1,43,13,1,1,5336.9915,0,2,2,2,1,1
15011,12,85,2,33,13,7,1,3710.7934,0,2,2,2,2,2
15011,12,51,1,39,13,1,1,5872.0786,13248.6963,1,2,1,2,1
15011,12,72,1,35,13,7,1,4623.5001,0,2,2,2,2,2
15011,12,49,2,39,13,1,2,5405.5639,9083.197,1,2,1,1,1
15011,12,56,2,35,13,5,1,5492.9023,11522.5339,1,2,1,1,1
15011,12,66,2,44,12,1,1,4876.8348,9945.8175,1,2,1,1,1
15011,12,74,2,34,6,5,1,4891.8586,0,2,2,2,1,2
15011,12,80,2,39,9,5,1,4851.5675,9894.2874,2,2,2,1,1
15011,12,70,1,39,5,5,1,4853.5544,0,2,2,2,1,2
15011,12,67,2,39,5,5,1,4622.4656,0,2,2,2,1,2
15011,12,68,2,40,11,5,1,4124.9658,0,2,2,2,1,1
15011,12,38,1,39,11,1,1,5212.0765,10182.4245,1,2,1,1,1
15011,12,80,2,33,6,5,1,4186.1792,0,2,2,2,2,2
15011,12,85,1,33,6,5,1,4442.4756,0,2,2,2,2,2
15011,12,62,2,44,10,1,1,5281.5926,11079.2667,1,2,2,1,1
16011,12,85,2,42,10,5,2,4465.3782,0,2,2,2,2,2
16011,12,85,1,42,10,5,2,4354.0238,0,2,2,2,2,2
16011,12,63,2,43,10,5,1,4325.9482,9074.5988,1,1,2,2,1
16011,12,75,1,42,10,5,1,4370.8464,0,2,2,2,2,2
16011,12,85,2,42,10,5,1,4118.6824,0,2,2,2,2,2
16011,12,31,1,43,14,1,1,5563.2022,12025.6554,2,1,2,1,1
16011,12,60,2,43,14,6,1,4950.1271,0,2,2,2,1,1
16011,12,72,1,43,14,6,1,5507.7397,0,2,1,1,1,1
16011,12,30,2,44,14,1,1,5488.8773,10511.2545,1,1,1,1,1
16011,12,9,2,-1,14,-1,1,5804.9384,0,2,2,2,2,2
16011,12,5,1,-1,14,-1,1,5946.6869,0,2,2,2,2,2
16011,12,72,1,39,1,5,1,4428.4891,7526.3777,2,2,2,1,1
16011,12,61,2,39,1,7,1,4309.4183,0,2,2,2,1,1
16011,12,19,1,39,14,7,1,5388.5301,0,2,2,2,2,2
16011,12,50,1,38,14,1,1,6552.7123,0,2,2,2,2,2
16011,12,22,2,39,14,4,1,6585.8292,0,2,2,2,2,2
16011,12,75,1,39,14,1,6,7269.9053,0,1,2,1,2,2
16011,12,37,1,43,2,4,1,4793.8358,9365.3404,2,2,2,2,2
16011,12,37,1,43,3,1,1,4793.8358,0,2,2,2,1,2
16011,12,33,1,43,3,1,1,5563.2022,0,2,2,2,1,2
16011,12,67,2,39,9,1,1,4332.366,0,2,2,1,1,1
16011,12,65,1,35,9,1,1,4448.1145,7559.7317,2,2,2,1,1
16011,12,44,1,39,9,4,1,6375.0883,0,2,2,2,1,1
16011,12,80,1,32,6,5,1,4733.2961,0,2,2,2,2,2
16011,12,60,1,44,7,1,1,5512.2135,11002.8101,2,1,2,2,1
16011,12,58,2,39,7,6,1,4958.5981,0,1,2,2,2,1
16011,12,50,2,43,12,7,1,4990.4501,0,1,2,2,1,1
16011,12,53,1,43,12,1,1,6064.8684,0,1,2,2,1,1
16011,12,16,1,36,12,7,1,6009.3879,21336.9505,1,2,2,1,1
16011,12,13,2,-1,12,-1,1,6090.1858,0,2,2,2,1,1
16011,12,13,2,-1,12,-1,1,6090.1858,0,2,2,2,1,1
16011,12,47,2,44,12,7,1,3950.5449,0,2,2,2,2,2
16011,12,46,1,44,12,1,1,4440.1327,0,2,2,2,2,2
16011,12,73,2,40,12,1,1,4056.2034,0,2,2,2,2,2
16011,12,16,2,37,12,7,1,3951.171,0,2,2,2,2,2
16011,12,8,1,-1,12,-1,1,3131.1234,0,2,2,2,2,2
16011,12,42,2,45,10,1,1,4668.7768,10196.7907,1,2,2,1,1
16011,12,26,1,39,13,1,1,4506.2917,0,2,2,2,1,1
16011,12,23,2,39,13,2,1,4581.2773,15024.3941,2,2,2,1,2
16011,12,79,2,39,3,5,1,4323.6183,0,1,2,2,2,2
16011,12,85,2,39,2,5,1,4323.6183,0,2,2,2,2,2
16011,12,85,2,39,7,5,2,5034.2236,0,2,2,2,2,2
16011,12,85,1,38,7,5,2,4074.9022,0,2,2,2,2,2
16011,12,67,2,44,12,1,1,4209.1112,6351.061,1,1,2,1,1
16011,12,67,2,44,15,5,1,3421.6817,0,2,2,2,2,2
16011,12,22,1,39,15,5,1,5675.8132,0,2,2,2,2,2
15011,12,69,1,46,14,5,1,3849.7194,6093.3347,1,1,1,1,1
15011,12,79,1,44,14,5,1,4675.0673,7399.6951,1,1,2,1,1
15011,12,64,2,39,5,5,2,7128.6426,0,2,2,2,1,2
16011,12,55,1,40,10,1,1,4886.4049,9753.6471,1,1,2,2,1
16011,12,29,1,39,8,1,1,3974.4429,8591.3255,1,2,2,1,1
16011,12,80,1,43,16,1,2,4097.84,6747.9145,2,2,1,1,1
16011,12,72,2,42,16,5,2,4067.7447,0,2,2,2,2,1
16011,12,49,1,42,11,7,6,9750.5523,21999.383,1,2,1,1,1
16011,12,64,1,42,16,5,1,4297.6116,7488.5303,1,2,2,1,1
16011,12,55,2,42,16,1,1,4090.9985,0,1,2,2,1,1
16011,12,77,2,36,15,1,2,5053.2815,7250.5185,2,2,1,1,1
16011,12,47,1,39,15,1,2,7112.0082,0,2,2,2,1,1
16011,12,80,2,40,2,5,1,3813.3292,0,2,2,2,2,2
15011,12,80,2,46,4,5,1,3761.5787,5675.7863,1,2,2,1,1
15011,12,78,2,43,11,5,1,4275.6943,6451.5271,1,2,2,1,1
15011,12,80,1,40,11,5,1,3971.0238,0,1,2,2,1,1
15011,12,85,1,39,4,5,1,3971.0238,6285.3353,1,2,2,1,1
15011,12,85,2,39,4,5,1,4275.6943,0,1,2,1,1,1
15011,12,64,1,42,16,2,1,5076.0908,8845.0198,1,2,1,1,1
